ano,id_municipio,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2020,3133758,139881.25,0.0,49454.86,179231.75,10104.36,0.0,189336.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3135407,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3139300,107891.59,321752.61,129583.25,131283.98,474201.18,0.0,605485.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3141801,151723.38,466914.53,90451.97,1662099.96,400179.3,0.0,2062279.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3143005,134552.62,0.0,33243.54,144353.84,23442.32,0.0,167796.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3144607,120478.34,0.0,0.0,120478.34,0.0,0.0,120478.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3148004,1536829.73,4024868.96,521065.57,3910705.0,2172059.26,0.0,6082764.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3150539,39281.18,0.0,21531.69,64374.73,0.0,0.0,64374.73,57000.0,68537.44,0.0,251074.88,0.0,0.0,251074.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3154101,50158.69,16578.42,0.0,66737.11,0.0,0.0,66737.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3157906,84365.05,0.0,84783.82,41291.52,141848.87,0.0,183140.39,0.0,60000.0,0.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3158102,382938.31,60759.35,15457.79,459155.45,0.0,0.0,459155.45,,,,,,,,,,,,,,
2019,3159209,63115.23,53276.55,34596.16,108631.78,47974.68,0.0,156606.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3159605,458047.28,129009.28,114788.22,614297.96,87546.82,0.0,701844.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3160405,305639.53,184045.45,226932.49,117096.35,658797.69,0.0,775894.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3161502,74314.15,0.0,74535.61,41529.05,119633.14,0.0,161162.19,0.0,28402.64,0.0,0.0,0.0,0.0,28402.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3162906,510526.0,875458.2,81611.24,678872.81,788722.63,0.0,1467595.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3165305,63944.44,0.0,35050.69,109585.88,0.0,0.0,109585.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3167806,37912.43,14279.1,0.0,52191.53,0.0,0.0,52191.53,34402.43,14279.1,9862.86,58544.39,0.0,0.0,58544.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3168002,595579.21,440572.26,70057.11,981788.89,162928.24,0.0,1144717.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3168309,68147.17,39057.42,11653.44,85613.76,33244.27,0.0,118858.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3169604,0.0,0.0,217009.71,,0.0,0.0,217009.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3170404,2542351.75,323050.55,17470.0,2882872.3,0.0,0.0,2882872.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3170701,1190944.6,1184878.87,652807.67,1952682.75,1084835.94,0.0,3037518.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5002902,,,,,,,,446087.01,0.0,0.0,0.0,0.0,,446087.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5007695,143959.67,357685.36,0.0,501645.03,0.0,0.0,501645.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5103056,151440.91,3945.0,11616.78,0.0,167002.69,0.0,167002.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5105259,793297.07,121840.44,1960930.34,2876067.85,,,2876067.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5107909,6990747.78,885639.42,912485.93,0.0,8788873.13,0.0,8788873.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5107925,6539341.27,2221904.6,1958841.49,0.0,10720087.36,0.0,10720087.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2508000,0.0,0.0,191391.08,191391.08,0.0,0.0,191391.08,0.0,0.0,0.0,300000.0,200000.0,0.0,500000.0,0.0,0.0,0.0,300000.0,0.0,0.0,300000.0
2021,2511004,0.0,0.0,101958.05,101958.05,0.0,0.0,101958.05,0.0,28000.0,6000.0,6000.0,0.0,,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2600609,77820.29,0.0,0.0,15893.01,0.0,77820.29,93713.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2601201,1874064.64,0.0,0.0,295630.31,0.0,1806367.82,2101998.13,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2613305,0.0,0.0,0.0,49247.68,0.0,0.0,49247.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2209971,,,,,,,,6500.0,1500.0,800.0,7000.0,1200.0,3100.0,11300.0,,,,,,,
2020,4100103,0.0,0.0,54251.76,54251.76,0.0,0.0,54251.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4102505,326285.86,130439.87,54013.35,510739.08,,,510739.08,,,,,,,,,,,,,,
2019,4102901,307136.05,668154.08,2373.54,716060.71,261602.96,0.0,977663.67,,,,,,,,,,,,,,
2021,4103602,227705.74,819886.37,17452.59,1065044.7,,,1065044.7,,,,,,,,,,,,,,
2019,4105706,251419.24,268427.75,1076.24,510266.84,0.0,10656.39,520923.23,,,,,,,,,,,,,,
2019,4106902,57664559.63,46205405.86,2652238.26,71777256.09,33729081.04,1015866.62,106522203.75,,,,,,,,,,,,,,
2021,4108403,1209732.63,2573918.33,1394597.7,3549022.83,1378128.04,251097.79,5178248.66,,,,,,,,,,,,,,
2021,4108809,778680.49,128764.12,240395.82,1147840.43,,,1147840.43,,,,,,,,,,,,,,
2021,4111902,32012.0,122500.0,15209.2,169721.2,0.0,0.0,169721.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4114104,1349498.64,602803.54,44777.89,1997080.07,0.0,0.0,1997080.07,,,,,,,,,,,,,,
2019,4115606,367554.04,6587154.04,31234.31,4034301.93,2951640.46,0.0,6985942.39,,,,,,,,,,,,,,
2019,4115804,4739615.02,1927212.35,36341.49,6309486.59,345586.8,48095.47,6703168.86,,,,,,,,,,,,,,
2021,4116901,1153496.6,1864211.81,1932.35,2780352.76,,239288.0,3019640.76,,,,,,,,,,,,,,
2021,4119400,220757.02,173795.91,2052.5,396605.43,,,396605.43,,,,,,,,,,,,,,
2021,4123204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4127205,343958.42,2601286.76,9813.18,437672.77,2436217.34,81168.25,2955058.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3300159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,,
2020,3300258,1145526.0,2715283.0,288441.0,4149250.0,0.0,0.0,4149250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3301009,13682918.01,17663560.23,3766294.32,14224842.25,20887930.31,0.0,35112772.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3304003,337461.3,0.0,0.0,337461.3,0.0,0.0,337461.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3304524,23912.0,5236744.0,0.0,5239161.0,0.0,0.0,5260656.0,1432368.25,18230890.01,0.0,19663258.26,0.0,0.0,19663258.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2400505,94486.0,0.0,0.0,94486.0,0.0,0.0,94486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2403004,767761.03,0.0,0.0,0.0,0.0,767761.03,767761.03,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2403202,7911.31,0.0,0.0,7911.31,0.0,0.0,7911.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2021,2406809,2494.0,0.0,0.0,2494.0,,0.0,2494.0,,,,,,,,,,,,,,
2019,1100601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1100189,475700.33,0.0,136260.87,0.0,611961.2,0.0,611961.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1100205,0.0,0.0,266594.89,266594.89,0.0,0.0,266594.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323880.87,0.0,0.0,0.0,0.0,5323880.87,5323880.87
2021,1100288,2663347.08,139026.8,172259.28,0.0,2974633.16,0.0,2974633.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4306403,418454.69,72597.9,395984.78,792741.8,0.0,116120.62,908862.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4311791,,,,,,,,2578.0,1700.0,1545.0,15000.0,0.0,5823.0,20823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4312153,115800.0,0.0,0.0,,,,115800.0,210888.88,0.0,0.0,0.0,0.0,210888.88,210888.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4313391,,,,,,,,184945.97,10572.5,0.0,195518.47,0.0,0.0,195518.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4314407,12222838.91,3220674.0,8197776.88,17559201.23,6082088.56,0.0,23641289.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4322707,,,,,,,,173761.6,2692.5,0.0,176454.1,0.0,0.0,176454.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4205407,18386166.17,45890537.6,235946.83,43379805.98,21132844.62,0.0,64512650.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4207502,3685342.52,13717179.56,12299.1,5880211.35,11534609.83,0.0,17414821.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4209102,25538402.01,26479484.5,818594.36,36605376.38,16231104.49,0.0,52836480.87,0.0,3716407.57,0.0,0.0,0.0,3716407.57,3716407.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4213401,70603.47,0.0,0.0,70603.47,0.0,0.0,70603.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2801900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2807204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,6000.0,9000.0,24000.0,0.0,0.0,27000.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3501707,,,,,,,,0.0,5165278.25,0.0,0.0,0.0,5165278.25,5165278.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3502408,85392.63,65702.31,2320.6,,,,178918.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3505609,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3509908,3653235.44,1408657.19,0.0,,,,5495971.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3512001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144088.36,0.0,0.0,0.0,0.0,,144088.36,547283.73,224088.76,383714.36,0.0,0.0,,1155086.85
2020,3513801,10548855.67,14965128.23,16006.61,,,,27184753.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3516101,77451.98,794930.79,0.0,,,,1007553.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3517000,,,,,,,,32189.27,0.0,0.0,,,,32189.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3518701,12003859.58,7466311.39,786772.06,,,,22475469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3521101,,,,,,,,84229.18,73046.71,0.0,,,,157275.89,1253496.12,0.0,0.0,,,1253496.12,1253496.12
2021,3522158,261380.65,220530.8,65420.88,,,,563173.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3522505,9624689.82,6639080.29,0.0,,,,17012333.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3524600,112872.38,487080.04,29788.0,,,,692212.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3527256,42545.01,0.0,1778.0,,,,50916.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3531902,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3531902,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3532405,883660.99,1894231.98,0.0,,,,2881068.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3538808,433207.08,658732.45,22983.1,,,,1273917.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3539905,60565.19,7550.32,14850.0,,,,87071.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3540853,19897.33,70864.4,895.0,,,,99237.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3542503,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3544707,53837.6,46476.6,0.0,,,,108430.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3546900,,,,,,,,38031.48,0.0,0.0,38031.48,,,38031.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3547502,1094149.0,1759980.0,297607.0,0.0,3151736.0,0.0,3151736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3549409,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3552809,7516605.71,16767770.11,0.0,,,,25685281.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3553856,98228.29,40178.27,0.0,,,,171501.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3554102,9789114.75,3872327.91,29429.38,,,,15061069.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3554953,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3555000,1638324.96,502468.7,1154466.48,,,,3665869.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3555208,10092.12,1923.32,1900.0,,,,14720.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3557105,1345261.71,752016.86,920379.0,1036986.66,1980670.91,0.0,3017657.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2700607,46118.73,9590.56,90604.32,146313.61,0.0,0.0,146313.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2704708,393349.76,131116.59,100141.23,624607.58,0.0,0.0,624607.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2709301,138000.0,0.0,0.0,138000.0,0.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1600303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223413.23,1024839.96,0.0,1248253.19,0.0,0.0,1248253.19
2020,2915205,57946.24,0.0,37412.98,95468.33,0.0,0.0,95468.33,,,,,,,,,,,,,,
2019,2919306,109863.0,0.0,0.0,109863.0,0.0,0.0,109863.0,,,,,,,,,,,,,,
2019,2919926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2921005,1091564.73,7918680.87,232057.57,9350008.43,0.0,0.0,9350008.43,,,,,,,,,,,,,,
2020,2922102,792153.93,0.0,42662.55,834941.04,0.0,0.0,834941.04,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2929305,2406996.74,0.0,83542.71,2794157.37,0.0,48873.13,2843030.5,,,,,,,,,,,,,,
2020,2931202,0.0,0.0,0.0,14412.7,0.0,0.0,14412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2931905,473016.06,199422.81,107544.47,780297.33,0.0,0.0,780297.33,,,,,,,,,,,,,,
2019,2932507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2932705,104192.98,65139.04,56270.68,225766.98,0.0,0.0,225766.98,,,,,,,,,,,,,,
2019,2933208,0.0,1716098.76,0.0,30567.7,0.0,1685531.06,1716098.76,,,,,,,,,,,,,,
2019,2304236,5754.56,1594.76,0.0,7349.32,0.0,0.0,7349.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2304400,103144518.83,53036638.5,157834.38,134377574.35,15753093.67,6208323.69,156338991.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2304806,25256.21,0.0,0.0,25256.21,0.0,0.0,25256.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2307304,1836731.16,733954.22,1659.2,1841885.19,0.0,730459.39,2572344.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2310001,0.0,0.0,8843.72,8843.72,,,8843.72,0.0,15000.0,30000.0,0.0,0.0,0.0,84600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3200102,1290703.52,225856.29,287707.34,1804267.15,,,2064117.07,6850.43,45399.9,0.0,45399.9,0.0,,52250.33,,,,,,,
2021,3200805,302023.55,104573.79,0.0,406597.34,0.0,0.0,406597.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3202652,19779.74,1630667.2,0.0,133926.44,456586.82,1059933.68,1650446.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3205176,30348.36,503.35,65108.41,95960.12,,,95960.12,,,,,,,,,,,,,,
2021,5211404,534015.37,49279.4,0.0,,391496.68,191798.09,583294.77,,,,,,,,,,,,,,
2021,5212253,16163.02,5234.52,610.04,,22007.58,0.0,22007.58,,,,,,,,,,,,,,
2019,5212253,16662.02,4974.0,0.0,21636.02,,0.0,21636.02,,,,,,,,,,,,,,
2020,5219001,64032.89,27015.95,0.0,91048.84,,0.0,91048.84,,,,,,,,,,,,,,
2020,5221601,419516.88,4042.37,685.0,427442.58,,0.0,427442.58,,,,,,,,,,,,,,
2021,2101707,18319.87,0.0,19253.79,37573.66,0.0,0.0,37573.66,,,,,,,,,,,,,,
2021,2105401,365635.85,406074.73,31083.54,802794.12,0.0,0.0,802794.12,,,,,,,,,,,,,,
2020,3101102,178154.0,34628.0,4498.0,217280.0,0.0,0.0,217280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3101706,782498.26,535586.15,246782.73,1446488.51,522935.39,0.0,1969423.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3103900,29081.91,0.0,0.0,29081.91,0.0,0.0,29081.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3103900,31783.62,3648.5,2240.0,37672.12,0.0,0.0,37672.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3104007,2295813.41,1155695.18,1238332.91,1115302.67,3962469.26,0.0,5077771.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3104601,120633.01,13824.39,40912.86,160345.11,15025.15,0.0,175370.26,0.0,71196.08,0.0,71196.08,0.0,0.0,71196.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3106002,71871.6,0.0,81956.93,39058.11,127494.68,0.0,166552.79,0.0,53587.31,0.0,53587.31,0.0,0.0,53587.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3107604,24468.12,0.0,35497.21,18437.67,46487.82,0.0,64925.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3109105,32070.48,37280.64,57298.98,35854.55,101271.69,0.0,137126.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3109709,102540.51,13824.39,30233.51,128778.11,17820.3,0.0,146598.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3112505,106460.73,47297.37,99636.0,65927.58,208426.56,0.0,274354.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3113206,188374.33,0.0,103256.02,460373.03,0.0,0.0,460373.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3114402,230013.19,99096.66,57198.12,330321.13,55986.84,0.0,386307.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3119500,49194.11,122738.42,57450.46,281639.18,187198.83,0.0,468838.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
